index,x_mm,y_mm
971,25.50738725,4.65297369
972,25.48485442,4.65619898
973,25.46257892,4.65929645
974,25.44056152,4.66226818
975,25.41880298,4.66511629
976,25.39730403,4.66784287
977,25.37606541,4.67045005
978,25.35508782,4.67293995
979,25.33437197,4.67531467
980,25.31391853,4.67757635
981,25.29372819,4.67972712
982,25.27380159,4.68176911
983,25.25413937,4.68370447
984,25.23474217,4.68553532
985,25.21561060,4.68726382
986,25.19674525,4.68889212
987,25.17814671,4.69042237
988,25.15981556,4.69185673
989,25.14175234,4.69319735
990,25.12395760,4.69444640
991,25.10643187,4.69560605
992,25.08917566,4.69667847
993,25.07218947,4.69766582
994,25.05547379,4.69857029
995,25.03902907,4.69939406
996,25.02285579,4.70013930
997,25.00695437,4.70080820
998,24.99132526,4.70140295
999,24.97596884,4.70192573
1000,24.96088554,4.70237875
1001,24.94607572,4.70276418
1002,24.93153976,4.70308424
1003,24.91727801,4.70334112
1004,24.90329080,4.70353701
1005,24.88957847,4.70367413
1006,24.87614133,4.70375467
1007,24.86297966,4.70378085
1008,24.85009376,4.70375486
1009,24.83748387,4.70367893
1010,24.82515027,4.70355526
1011,24.81309318,4.70338607
1012,24.80131283,4.70317357
1013,24.78980942,4.70291997
1014,24.77858314,4.70262749
1015,24.76763418,4.70229835
1016,24.75696270,4.70193476
1017,24.74656884,4.70153896
1018,24.73645274,4.70111315
1019,24.72661453,4.70065955
1020,24.71705429,4.70018040
1021,24.70777213,4.69967791
1022,24.69876812,4.69915430
1023,24.69004232,4.69861179
1024,24.68159477,4.69805261
1025,24.67342551,4.69747899
1026,24.66553456,4.69689314
1027,24.65792190,4.69629728
1028,24.65058754,4.69569365
1029,24.64353143,4.69508445
1030,24.63675355,4.69447193
1031,24.63025383,4.69385828
1032,24.62403220,4.69324575
1033,24.61808858,4.69263654
1034,24.61242286,4.69203288
1035,24.60703492,4.69143699
1036,24.60192464,4.69085108
1037,24.59709186,4.69027738
1038,24.59253644,4.68971809
1039,24.58825819,4.68917543
1040,24.58425693,4.68865162
1041,24.58053245,4.68814887
1042,24.57708453,4.68766939
1043,24.57391293,4.68721539
1044,24.57101742,4.68678908
1045,24.56839773,4.68639265
1046,24.56605357,4.68602832
1047,24.56398467,4.68569829
1048,24.56219070,4.68540476
1049,24.56067136,4.68514992
1050,24.55942630,4.68493598
1051,24.55845518,4.68476512
1052,24.55775762,4.68463953
1053,24.55733326,4.68456142
1054,24.55718170,4.68453295
1055,24.55718108,4.68453283
1056,24.55700729,4.68449958
1057,24.55650787,4.68440370
1058,24.55568293,4.68424471
1059,24.55453257,4.68402211
1060,24.55305691,4.68373543
1061,24.55125606,4.68338420
1062,24.54913013,4.68296792
1063,24.54667926,4.68248613
1064,24.54390357,4.68193835
1065,24.54080321,4.68132410
1066,24.53737830,4.68064290
1067,24.53362900,4.67989429
1068,24.52955546,4.67907779
1069,24.52515783,4.67819293
1070,24.52043626,4.67723925
1071,24.51539094,4.67621626
1072,24.51002202,4.67512351
1073,24.50432969,4.67396052
1074,24.49831411,4.67272684
1075,24.49197549,4.67142199
1076,24.48531400,4.67004552
1077,24.47832985,4.66859696
1078,24.47102323,4.66707586
1079,24.46339435,4.66548175
1080,24.45544341,4.66381417
1081,24.44717065,4.66207268
1082,24.43857626,4.66025681
1083,24.42966048,4.65836611
1084,24.42042355,4.65640013
1085,24.41086568,4.65435841
1086,24.40098713,4.65224051
1087,24.39078813,4.65004598
1088,24.38026895,4.64777437
1089,24.36942982,4.64542524
1090,24.35827102,4.64299813
1091,24.34679280,4.64049262
1092,24.33499543,4.63790825
1093,24.32287919,4.63524459
1094,24.31044436,4.63250119
1095,24.29769123,4.62967763
1096,24.28462007,4.62677346
1097,24.27123118,4.62378825
1098,24.25752487,4.62072157
1099,24.24350143,4.61757298
1100,24.22916117,4.61434207
1101,24.21450441,4.61102840
1102,24.19953147,4.60763153
1103,24.18424266,4.60415106
1104,24.16863831,4.60058655
1105,24.15271876,4.59693759
1106,24.13648435,4.59320375
1107,24.11993540,4.58938462
1108,24.10307228,4.58547977
1109,24.08589534,4.58148880
1110,24.06840492,4.57741129
1111,24.05060139,4.57324683
1112,24.03248512,4.56899501
1113,24.01405647,4.56465541
1114,23.99531583,4.56022764
1115,23.97626357,4.55571129
1116,23.95690007,4.55110596
1117,23.93722573,4.54641123
1118,23.91724094,4.54162673
1119,23.89694610,4.53675204
1120,23.87634161,4.53178677
1121,23.85542788,4.52673053
1122,23.83420532,4.52158292
1123,23.81267435,4.51634355
1124,23.79083540,4.51101204
1125,23.76868889,4.50558800
1126,23.74623525,4.50007104
1127,23.72347492,4.49446078
1128,23.70040834,4.48875684
1129,23.67703595,4.48295884
1130,23.65335821,4.47706640
1131,23.62937556,4.47107915
1132,23.60508848,4.46499671
1133,23.58049742,4.45881871
1134,23.55560285,4.45254478
1135,23.53040524,4.44617455
1136,23.50490508,4.43970766
1137,23.47910284,4.43314375
1138,23.45299901,4.42648245
1139,23.42659408,4.41972340
1140,23.39988855,4.41286625
1141,23.37288292,4.40591064
1142,23.34557770,4.39885621
1143,23.31797338,4.39170262
1144,23.29007050,4.38444951
1145,23.26186955,4.37709654
1146,23.23337108,4.36964337
1147,23.20457560,4.36208964
1148,23.17548365,4.35443502
1149,23.14609576,4.34667917
1150,23.11641247,4.33882175
1151,23.08643433,4.33086243
1152,23.05616189,4.32280088
1153,23.02559570,4.31463676
1154,22.99473632,4.30636975
1155,22.96358431,4.29799952
1156,22.93214024,4.28952575
1157,22.90040468,4.28094812
1158,22.86837821,4.27226630
1159,22.83606140,4.26347998
1160,22.80345484,4.25458885
1161,22.77055912,4.24559260
1162,22.73737483,4.23649090
1163,22.70390257,4.22728346
1164,22.67014295,4.21796997
1165,22.63609655,4.20855013
1166,22.60176400,4.19902363
1167,22.56714592,4.18939018
1168,22.53224291,4.17964948
1169,22.49705560,4.16980124
1170,22.46158461,4.15984516
1171,22.42583059,4.14978095
1172,22.38979416,4.13960834
1173,22.35347597,4.12932703
1174,22.31687665,4.11893674
1175,22.27999685,4.10843720
1176,22.24283723,4.09782811
1177,22.20539845,4.08710922
1178,22.16768115,4.07628025
1179,22.12968602,4.06534093
1180,22.12034498,4.11586417
1181,22.11088860,4.16636594
1182,22.10131693,4.21684600
1183,22.09163000,4.26730406
1184,22.08182788,4.31773987
1185,22.07191061,4.36815317
1186,22.06187825,4.41854368
1187,22.05173084,4.46891116
1188,22.04146844,4.51925534
1189,22.03109111,4.56957594
1190,22.02059890,4.61987272
1191,22.00999186,4.67014541
1192,21.99927005,4.72039375
1193,21.98843353,4.77061747
1194,21.97748234,4.82081632
1195,21.96641655,4.87099003
1196,21.95523622,4.92113834
1197,21.94394140,4.97126098
1198,21.93253216,5.02135771
1199,21.92100854,5.07142825
1200,21.90937062,5.12147234
1201,21.89761845,5.17148973
1202,21.88575210,5.22148015
1203,21.87377162,5.27144335
1204,21.86167708,5.32137905
1205,21.84946855,5.37128701
1206,21.83714608,5.42116696
1207,21.82470974,5.47101864
1208,21.81215959,5.52084179
1209,21.79949570,5.57063616
1210,21.78671814,5.62040147
1211,21.77382697,5.67013748
1212,21.76082226,5.71984392
1213,21.74770408,5.76952053
1214,21.73447250,5.81916706
1215,21.72112758,5.86878325
1216,21.70766939,5.91836883
1217,21.69409801,5.96792355
1218,21.68041351,6.01744715
1219,21.66661595,6.06693937
1220,21.65270541,6.11639995
1221,21.63868196,6.16582865
1222,21.62454568,6.21522519
1223,21.61029664,6.26458932
1224,21.59593490,6.31392078
1225,21.58146056,6.36321932
1226,21.56687368,6.41248468
1227,21.55217434,6.46171660
1228,21.53736261,6.51091482
1229,21.52243858,6.56007910
1230,21.50740231,6.60920916
1231,21.49225390,6.65830477
1232,21.47699341,6.70736565
1233,21.46162093,6.75639156
1234,21.44613654,6.80538223
1235,21.43054032,6.85433742
1236,21.41483235,6.90325687
1237,21.39901271,6.95214032
1238,21.38308149,7.00098751
1239,21.36703876,7.04979820
1240,18.91476421,12.18530652
1241,18.94994995,12.20334156
1242,18.98485762,12.22126684
1243,19.01948690,12.23908172
1244,19.05383752,12.25678554
1245,19.08790916,12.27437766
1246,19.12170156,12.29185742
1247,19.15521443,12.30922419
1248,19.18844749,12.32647730
1249,19.22140047,12.34361613
1250,19.25407311,12.36064002
1251,19.28646514,12.37754833
1252,19.31857631,12.39434041
1253,19.35040636,12.41101564
1254,19.38195505,12.42757337
1255,19.41322212,12.44401296
1256,19.44420736,12.46033378
1257,19.47491051,12.47653518
1258,19.50533135,12.49261654
1259,19.53546966,12.50857722
1260,19.56532522,12.52441659
1261,19.59489780,12.54013402
1262,19.62418721,12.55572888
1263,19.65319323,12.57120053
1264,19.68191567,12.58654837
1265,19.71035432,12.60177175
1266,19.73850900,12.61687006
1267,19.76637952,12.63184267
1268,19.79396569,12.64668896
1269,19.82126734,12.66140832
1270,19.84828430,12.67600012
1271,19.87501639,12.69046374
1272,19.90146346,12.70479858
1273,19.92762535,12.71900401
1274,19.95350189,12.73307942
1275,19.97909295,12.74702421
1276,20.00439837,12.76083777
1277,20.02941802,12.77451947
1278,20.05415176,12.78806873
1279,20.07859946,12.80148493
1280,20.10276100,12.81476748
1281,20.12663625,12.82791576
1282,20.15022509,12.84092918
1283,20.17352742,12.85380714
1284,20.19654313,12.86654905
1285,20.21927212,12.87915430
1286,20.24171428,12.89162231
1287,20.26386952,12.90395248
1288,20.28573776,12.91614423
1289,20.30731891,12.92819696
1290,20.32861290,12.94011008
1291,20.34961964,12.95188302
1292,20.37033907,12.96351519
1293,20.39077113,12.97500601
1294,20.41091574,12.98635489
1295,20.43077287,12.99756126
1296,20.45034245,13.00862455
1297,20.46962444,13.01954418
1298,20.48861880,13.03031957
1299,20.50732549,13.04095017
1300,20.52574447,13.05143538
1301,20.54387573,13.06177466
1302,20.56171924,13.07196744
1303,20.57927497,13.08201315
1304,20.59654292,13.09191123
1305,20.61352308,13.10166112
1306,20.63021544,13.11126227
1307,20.64662000,13.12071412
1308,20.66273677,13.13001611
1309,20.67856575,13.13916771
1310,20.69410697,13.14816834
1311,20.70936043,13.15701748
1312,20.72432616,13.16571457
1313,20.73900420,13.17425907
1314,20.75339457,13.18265044
1315,20.76749731,13.19088814
1316,20.78131246,13.19897164
1317,20.79484007,13.20690040
1318,20.80808019,13.21467388
1319,20.82103287,13.22229155
1320,20.83369818,13.22975290
1321,20.84607618,13.23705739
1322,20.85816694,13.24420449
1323,20.86997054,13.25119369
1324,20.88148704,13.25802447
1325,20.89271654,13.26469630
1326,20.90365913,13.27120868
1327,20.91431489,13.27756109
1328,20.92468392,13.28375301
1329,20.93476632,13.28978395
1330,20.94456221,13.29565340
1331,20.95407169,13.30136084
1332,20.96329487,13.30690579
1333,20.97223187,13.31228774
1334,20.98088283,13.31750619
1335,20.98924786,13.32256065
1336,20.99732711,13.32745063
1337,21.00512071,13.33217564
1338,21.01262879,13.33673519
1339,21.01985151,13.34112880
1340,21.02678903,13.34535598
1341,21.03344149,13.34941625
1342,21.03980905,13.35330914
1343,21.04589189,13.35703417
1344,21.05169016,13.36059086
1345,21.05720405,13.36397876
1346,21.06243372,13.36719738
1347,21.06737938,13.37024628
1348,21.07204119,13.37312497
1349,21.07641936,13.37583301
1350,21.08051407,13.37836993
1351,21.08432554,13.38073528
1352,21.08785395,13.38292861
1353,21.09109953,13.38494947
1354,21.09406249,13.38679741
1355,21.09674305,13.38847199
1356,21.09914142,13.38997276
1357,21.10125783,13.39129929
1358,21.10309253,13.39245113
1359,21.10464573,13.39342786
1360,21.10591769,13.39422904
1361,21.10690864,13.39485425
1362,21.10761883,13.39530306
1363,21.10804853,13.39557504
1364,21.10819798,13.39566977
1365,21.10819851,13.39567011
1366,21.10832848,13.39575311
1367,21.10869130,13.39598666
1368,21.10928577,13.39637262
1369,21.11011065,13.39691285
1370,21.11116471,13.39760919
1371,21.11244671,13.39846348
1372,21.11395539,13.39947756
1373,21.11568948,13.40065324
1374,21.11764770,13.40199234
1375,21.11982874,13.40349667
1376,21.12223131,13.40516801
1377,21.12485409,13.40700816
1378,21.12769574,13.40901890
1379,21.13075493,13.41120199
1380,21.13403030,13.41355921
1381,21.13752048,13.41609229
1382,21.14122410,13.41880299
1383,21.14513977,13.42169304
1384,21.14926608,13.42476416
1385,21.15360164,13.42801807
1386,21.15814500,13.43145647
1387,21.16289475,13.43508107
1388,21.16784943,13.43889355
1389,21.17300759,13.44289559
1390,21.17836776,13.44708885
1391,21.18392846,13.45147501
1392,21.18968820,13.45605569
1393,21.19564547,13.46083255
1394,21.20179878,13.46580722
1395,21.20814659,13.47098131
1396,21.21468737,13.47635643
1397,21.22141957,13.48193418
1398,21.22834165,13.48771615
1399,21.23545203,13.49370393
1400,21.24274915,13.49989907
1401,21.25023140,13.50630314
1402,21.25789721,13.51291768
1403,21.26574495,13.51974423
1404,21.27377302,13.52678433
1405,21.28197978,13.53403947
1406,21.29036360,13.54151118
1407,21.29892282,13.54920094
1408,21.30765580,13.55711024
1409,21.31656086,13.56524055
1410,21.32563633,13.57359333
1411,21.33488052,13.58217004
1412,21.34429172,13.59097211
1413,21.35386825,13.60000097
1414,21.36360837,13.60925804
1415,21.37351036,13.61874473
1416,21.38357250,13.62846243
1417,21.39379302,13.63841252
1418,21.40417019,13.64859639
1419,21.41470223,13.65901538
1420,21.42538738,13.66967084
1421,21.43622385,13.68056412
1422,21.44720985,13.69169654
1423,21.45834359,13.70306942
1424,21.46962326,13.71468405
1425,21.48104703,13.72654173
1426,21.49261309,13.73864374
1427,21.50431960,13.75099134
1428,21.51616471,13.76358578
1429,21.52814659,13.77642832
1430,21.54026336,13.78952017
1431,21.55251316,13.80286257
1432,21.56489411,13.81645671
1433,21.57740433,13.83030378
1434,21.59004193,13.84440498
1435,21.60280501,13.85876147
1436,21.61569165,13.87337440
1437,21.62869995,13.88824493
1438,21.64182798,13.90337417
1439,21.65507380,13.91876326
1440,21.66843549,13.93441329
1441,21.68191108,13.95032537
1442,21.69549864,13.96650057
1443,21.70919619,13.98293996
1444,21.72300177,13.99964460
1445,21.73691340,14.01661553
1446,21.75092910,14.03385377
1447,21.76504688,14.05136036
1448,21.77926475,14.06913628
1449,21.79358069,14.08718254
1450,21.80799270,14.10550010
1451,21.82249876,14.12408994
1452,21.83709684,14.14295300
1453,21.85178493,14.16209022
1454,21.86656097,14.18150254
1455,21.88142292,14.20119085
1456,21.89636875,14.22115606
1457,21.91139638,14.24139906
1458,21.92650376,14.26192071
1459,21.94168882,14.28272188
1460,21.95694948,14.30380340
1461,21.97228367,14.32516611
1462,21.98768930,14.34681083
1463,22.00316428,14.36873836
1464,22.01870651,14.39094948
1465,22.03431389,14.41344499
1466,22.04998431,14.43622564
1467,22.06571566,14.45929218
1468,22.08150582,14.48264534
1469,22.09735266,14.50628585
1470,22.11325406,14.53021441
1471,22.12920788,14.55443172
1472,22.14521198,14.57893847
1473,22.16126423,14.60373530
1474,22.17736246,14.62882288
1475,22.19350453,14.65420185
1476,22.20968829,14.67987282
1477,22.22591156,14.70583642
1478,22.24217219,14.73209322
1479,22.25846799,14.75864383
1480,22.27479680,14.78548879
1481,22.29115644,14.81262868
1482,22.30754472,14.84006402
1483,22.32395946,14.86779534
1484,22.34039847,14.89582315
1485,22.35685954,14.92414796
1486,22.37334049,14.95277023
1487,22.38983911,14.98169044
1488,22.40635319,15.01090904
1489,22.42288053,15.04042648
1490,22.46626985,14.97553735
1491,22.50947139,14.91052305
1492,22.55248479,14.84538412
1493,22.59530969,14.78012111
1494,22.63794573,14.71473456
1495,22.68039255,14.64922502
1496,22.72264980,14.58359304
1497,22.76471713,14.51783917
1498,22.80659418,14.45196395
1499,22.84828061,14.38596793
1500,22.88977606,14.31985167
1501,22.93108019,14.25361572
1502,22.97219266,14.18726064
1503,23.01311312,14.12078697
1504,23.05384122,14.05419527
1505,23.09437664,13.98748611
1506,23.13471902,13.92066004
1507,23.17486804,13.85371761
1508,23.21482335,13.78665938
1509,23.25458462,13.71948592
1510,23.29415153,13.65219779
1511,23.33352373,13.58479556
1512,23.37270091,13.51727977
1513,23.41168272,13.44965100
1514,23.45046886,13.38190982
1515,23.48905899,13.31405678
1516,23.52745278,13.24609246
1517,23.56564993,13.17801743
1518,23.60365011,13.10983225
1519,23.64145300,13.04153749
1520,23.67905828,12.97313373
1521,23.71646565,12.90462153
1522,23.75367479,12.83600148
1523,23.79068539,12.76727413
1524,23.82749714,12.69844007
1525,23.86410972,12.62949987
1526,23.90052285,12.56045412
1527,23.93673620,12.49130337
1528,23.97274949,12.42204822
1529,24.00856240,12.35268925
1530,24.04417464,12.28322702
1531,24.07958591,12.21366213
1532,24.11479591,12.14399515
1533,24.14980435,12.07422667
1534,24.18461095,12.00435726
1535,24.21921540,11.93438753
1536,24.25361741,11.86431803
1537,24.28781671,11.79414938
1538,24.32181300,11.72388214
1539,24.35560600,11.65351691
1540,24.38919543,11.58305428
1541,24.42258100,11.51249483
1542,24.45576244,11.44183916
1543,24.48873948,11.37108785
1544,24.52151182,11.30024150
1545,24.55407921,11.22930069
1546,24.58644137,11.15826603
1547,24.61859802,11.08713811
1548,24.65054891,11.01591751
1549,24.68229375,10.94460484
1550,24.71383230,10.87320069
1551,24.68005411,10.87506243
1552,24.64653534,10.87677524
1553,24.61327680,10.87834122
1554,24.58027928,10.87976247
1555,24.54754357,10.88104111
1556,24.51507045,10.88217926
1557,24.48286066,10.88317902
1558,24.45091496,10.88404253
1559,24.41923406,10.88477190
1560,24.38781869,10.88536928
1561,24.35666954,10.88583681
1562,24.32578731,10.88617661
1563,24.29517266,10.88639083
1564,24.26482625,10.88648163
1565,24.23474873,10.88645116
1566,24.20494071,10.88630157
1567,24.17540283,10.88603502
1568,24.14613568,10.88565368
1569,24.11713984,10.88515971
1570,24.08841589,10.88455528
1571,24.05996439,10.88384256
1572,24.03178587,10.88302374
1573,24.00388087,10.88210100
1574,23.97624990,10.88107650
1575,23.94889346,10.87995245
1576,23.92181204,10.87873103
1577,23.89500611,10.87741443
1578,23.86847612,10.87600485
1579,23.84222252,10.87450448
1580,23.81624573,10.87291551
1581,23.79054616,10.87124017
1582,23.76512422,10.86948063
1583,23.73998028,10.86763912
1584,23.71511473,10.86571785
1585,23.69052790,10.86371901
1586,23.66622014,10.86164482
1587,23.64219178,10.85949750
1588,23.61844312,10.85727926
1589,23.59497447,10.85499232
1590,23.57178610,10.85263890
1591,23.54887828,10.85022122
1592,23.52625125,10.84774150
1593,23.50390527,10.84520196
1594,23.48184055,10.84260483
1595,23.46005730,10.83995232
1596,23.43855571,10.83724668
1597,23.41733595,10.83449012
1598,23.39639821,10.83168487
1599,23.37574261,10.82883317
1600,23.35536930,10.82593723
1601,23.33527839,10.82299930
1602,23.31547000,10.82002159
1603,23.29594421,10.81700635
1604,23.27670109,10.81395580
1605,23.25774071,10.81087216
1606,23.23906311,10.80775769
1607,23.22066832,10.80461459
1608,23.20255637,10.80144511
1609,23.18472724,10.79825148
1610,23.16718093,10.79503592
1611,23.14991741,10.79180066
1612,23.13293664,10.78854794
1613,23.11623855,10.78527998
1614,23.09982309,10.78199901
1615,23.08369015,10.77870727
1616,23.06783965,10.77540696
1617,23.05227146,10.77210033
1618,23.03698545,10.76878959
1619,23.02198148,10.76547696
1620,23.00725938,10.76216468
1621,22.99281898,10.75885496
